"seqnames","start","end","width","strand","score","gene","peak","zscore","pvalue","nearest_gene","distance_to_linked_gene","nearest_was_right","nearest_testable_gene","nearest_testable_was_right"
"chr16",3500924,3503513,2590,"*",0.0942385514873862,"CLUAP1","chr16-3502753-3504272",1.69778010848148,0.0447746357780527,"CLUAP1",2588.5,TRUE,"CLUAP1",TRUE
"chr16",3577400,3857278,279879,"*",-0.0885015918302339,"NLRC3","chr16-3856407-3858149",-1.77030473478377,0.0383381948763589,"CREBBP",279878,FALSE,"TRAP1",FALSE
"chr16",3577400,4011187,433788,"*",-0.0751274127937974,"NLRC3","chr16-4010356-4012017",-1.67058413554928,0.0474019240981313,"ADCY9",433786.5,FALSE,"ADCY9",FALSE
"chr16",4016680,4116185,99506,"*",0.0584035360130197,"ADCY9","chr16-4016082-4017278",2.0788371667031,0.0188161597544334,"ADCY9",99505,TRUE,"ADCY9",TRUE
"chr16",4053450,4116185,62736,"*",0.0688181558132123,"ADCY9","chr16-4052669-4054231",2.48642887804455,0.00645161791712844,"ADCY9",62735,TRUE,"ADCY9",TRUE
"chr16",4116185,4466052,349868,"*",0.0513865652014027,"ADCY9","chr16-4465238-4466866",2.07800724750925,0.018854345812076,"HMOX2",349867,FALSE,"DNAJA3",FALSE
"chr16",8632774,8674565,41792,"*",0.115935088147237,"ABAT","chr16-8631703-8633845",2.34126279959649,0.00960931691292408,"METTL22",41791,FALSE,"ABAT",TRUE
"chr16",8644703,8674565,29863,"*",0.0970774366234084,"ABAT","chr16-8643896-8645509",2.15218282804011,0.0156914787821188,"METTL22",29862.5,FALSE,"ABAT",TRUE
"chr16",10753136,10866222,113087,"*",0.201231435972681,"CIITA","chr16-10752357-10753914",1.72857613609942,0.0419424918587928,"NUBP1",113086.5,FALSE,"CIITA",TRUE
"chr16",10862641,10866222,3582,"*",0.162161383490116,"CIITA","chr16-10862294-10862988",1.73009475521356,0.0418066735755502,"CIITA",3581,TRUE,"CIITA",TRUE
"chr16",10866222,10870115,3894,"*",0.247487744832825,"CIITA","chr16-10868121-10872109",2.16375544708176,0.0152415615520663,"CIITA",3893,TRUE,"CIITA",TRUE
"chr16",10866222,10878663,12442,"*",0.240084438575552,"CIITA","chr16-10876292-10881033",2.18787764252265,0.0143392581338483,"CIITA",12440.5,TRUE,"CIITA",TRUE
"chr16",10866222,11349855,483634,"*",0.194112486851478,"CIITA","chr16-11349052-11350658",1.76372814585188,0.0388888800272716,"AC009121.1",483633,FALSE,"CIITA",TRUE
"chr16",11557798,11976737,418940,"*",-0.0715248249516159,"SNX29","chr16-11556335-11559261",-1.74926270008073,0.0401228101745599,"CTD-3088G3.8",418939,FALSE,"TNFRSF17",FALSE
"chr16",11562540,11976737,414198,"*",-0.120390278417936,"SNX29","chr16-11559832-11565247",-2.62943238328837,0.00427637692558065,"CTD-3088G3.8",414197.5,FALSE,"TNFRSF17",FALSE
"chr16",11965025,11965107,83,"*",0.165349531094289,"TNFRSF17","chr16-11964789-11965261",10.1808597795345,1.20709394952889e-24,"TNFRSF17",82,TRUE,"TNFRSF17",TRUE
"chr16",11965107,12020211,55105,"*",0.0647478427266867,"TNFRSF17","chr16-12020012-12020410",2.94126280004103,0.00163438541278502,"SNX29",55104,FALSE,"SNX29",FALSE
"chr16",11965107,12059174,94068,"*",0.0532123433659366,"TNFRSF17","chr16-12058692-12059656",2.15868515419845,0.0154373006555333,"SNX29",94067,FALSE,"SNX29",FALSE
"chr16",11966413,11976737,10325,"*",0.0629351011810752,"SNX29","chr16-11966184-11966642",1.65805731815093,0.0486529488745083,"TNFRSF17",10324,FALSE,"TNFRSF17",FALSE
"chr16",11976737,12020211,43475,"*",0.0926091805233035,"SNX29","chr16-12020012-12020410",2.6382065421739,0.00416729009017722,"SNX29",43474,TRUE,"SNX29",TRUE
"chr16",17259302,17470881,211580,"*",0.0921079070373034,"XYLT1","chr16-17258738-17259866",1.67744521233442,0.046727727260796,"XYLT1",211579,TRUE,"XYLT1",TRUE
"chr16",17359935,17470881,110947,"*",0.118762566947845,"XYLT1","chr16-17358334-17361535",2.21499534745179,0.0133801919333379,"XYLT1",110946.5,TRUE,"XYLT1",TRUE
"chr16",17364584,17470881,106298,"*",-0.0843425775168091,"XYLT1","chr16-17363273-17365895",-1.67532005432355,0.046935726386726,"XYLT1",106297,TRUE,"XYLT1",TRUE
"chr16",17378518,17470881,92364,"*",0.0831355807328996,"XYLT1","chr16-17377176-17379859",1.67930568004619,0.0465462422885579,"XYLT1",92363.5,TRUE,"XYLT1",TRUE
"chr16",17454347,17470881,16535,"*",0.0700158582559277,"XYLT1","chr16-17454156-17454538",2.21011746484288,0.0135485055351191,"XYLT1",16534,TRUE,"XYLT1",TRUE
"chr16",18790383,19114235,323853,"*",-0.165422284553812,"RPS15A","chr16-19113471-19114998",-1.75637604091229,0.0395121105328715,"CTD-2349B8.1",323851.5,FALSE,"RPS15A",TRUE
"chr16",18790383,19168341,377959,"*",-0.14225189323768,"RPS15A","chr16-19167497-19169185",-1.74019011941535,0.0409128200018669,"SYT17",377958,FALSE,"RPS15A",TRUE
"chr16",20610243,20675390,65148,"*",0.0594117447875908,"ACSM3","chr16-20674048-20676732",1.88212782621437,0.0299093310357082,"ACSM1",65147,FALSE,"ACSM3",TRUE
"chr16",27113697,27313668,199972,"*",0.0633269722701562,"IL4R","chr16-27113505-27113889",2.13597595987163,0.0163406866804933,"C16orf82",199971,FALSE,"IL4R",TRUE
"chr16",27236784,27402162,165379,"*",0.0602649044294233,"IL21R","chr16-27234555-27239012",2.18820121587074,0.0143274742946584,"NSMCE1",165378.5,FALSE,"IL4R",FALSE
"chr16",27236784,27550133,313350,"*",-0.0514083737358599,"KIAA0556","chr16-27234555-27239012",-1.77214416617588,0.0381853145372711,"NSMCE1",313349.5,FALSE,"IL4R",FALSE
"chr16",27274532,27313668,39137,"*",0.0522689460317238,"IL4R","chr16-27273472-27275591",1.82918049308998,0.0336862868487493,"NSMCE1",39136.5,FALSE,"IL4R",TRUE
"chr16",27298385,27313668,15284,"*",0.149787663331272,"IL4R","chr16-27298224-27298546",8.59715502213948,4.08582848866423e-18,"IL4R",15283,TRUE,"IL4R",TRUE
"chr16",27313668,27365978,52311,"*",0.0770291937231119,"IL4R","chr16-27362696-27369260",2.52355990706655,0.00580866322240462,"IL21R",52310,FALSE,"IL21R",FALSE
"chr16",27402162,27403905,1744,"*",0.0541551300810928,"IL21R","chr16-27398645-27409164",1.81233142427958,0.0349675009088888,"IL21R",1742.5,TRUE,"IL21R",TRUE
"chr16",27448568,27550133,101566,"*",-0.0563870909526608,"KIAA0556","chr16-27445483-27451652",-2.0233445966399,0.0215188159922653,"IL21R",101565.5,FALSE,"IL21R",FALSE
"chr16",28141069,28292519,151451,"*",0.0791214838272204,"SBK1","chr16-28139115-28143022",1.96936604408932,0.0244555360478654,"XPO6",151450.5,FALSE,"SBK1",TRUE
"chr16",28278017,28292519,14503,"*",0.0630579369280859,"SBK1","chr16-28276379-28279654",1.84399423227157,0.0325919903744563,"SBK1",14502.5,TRUE,"SBK1",TRUE
"chr16",28292519,28293644,1126,"*",0.058274166847635,"SBK1","chr16-28291553-28295734",1.69526468918829,0.0450126100633104,"SBK1",1124.5,TRUE,"SBK1",TRUE
"chr16",28292519,28310832,18314,"*",0.114097098486019,"SBK1","chr16-28309030-28312633",3.5225365194075,0.000213719073830929,"SBK1",18312.5,TRUE,"SBK1",TRUE
"chr16",28910567,28936526,25960,"*",0.0756361089934383,"RABEP2","chr16-28910024-28911110",1.81984598190146,0.0343912315319057,"CD19",25959,FALSE,"RABEP2",TRUE
"chr16",28925040,28936526,11487,"*",0.080606619851814,"RABEP2","chr16-28923628-28926451",2.56768717899884,0.00511897497468619,"CD19",11486.5,FALSE,"RABEP2",TRUE
"chr16",28931961,28936526,4566,"*",0.0992461960287098,"RABEP2","chr16-28930484-28933437",2.81245790994682,0.00245822287192249,"CD19",4565.5,FALSE,"RABEP2",TRUE
"chr16",28936526,29337690,401165,"*",0.0621755662237077,"RABEP2","chr16-29337290-29338090",1.85164706984247,0.0320382596222776,"NPIPB11",401164,FALSE,"LAT",FALSE
"chr16",28936526,29339408,402883,"*",0.150676397785987,"RABEP2","chr16-29338919-29339897",5.14907511365336,1.30887021261899e-07,"NPIPB11",402882,FALSE,"LAT",FALSE
"chr16",28936526,29347228,410703,"*",0.0800645555818636,"RABEP2","chr16-29346805-29347650",2.90189933289152,0.00185453854610658,"NPIPB11",410701.5,FALSE,"LAT",FALSE
"chr16",28984826,28987070,2245,"*",0.126481385128076,"LAT","chr16-28983067-28991072",2.14326036497264,0.016046098762557,"LAT",2243.5,TRUE,"LAT",TRUE
"chr16",28984826,29290942,306117,"*",-0.113941788143941,"LAT","chr16-29289827-29292056",-1.88127441123887,0.0299673000083201,"NPIPB11",306115.5,FALSE,"LAT",TRUE
"chr16",31131683,31259990,128308,"*",0.183995181743579,"ITGAM","chr16-31127281-31136085",2.85261301045637,0.00216806956792862,"PRSS8",128307,FALSE,"ITGAM",TRUE
"chr16",31131683,31355134,223452,"*",0.293046187153646,"ITGAX","chr16-31127281-31136085",3.14528657198791,0.000829621058530227,"PRSS8",223451,FALSE,"ITGAM",FALSE
"chr16",31253872,31259990,6119,"*",0.139403227196368,"ITGAM","chr16-31253147-31254596",1.83428913434077,0.0333055431043868,"ITGAM",6118.5,TRUE,"ITGAM",TRUE
"chr16",31259990,31351642,91653,"*",0.165551407771308,"ITGAM","chr16-31349921-31353362",2.28626327473399,0.0111194305090221,"ITGAX",91651.5,FALSE,"ITGAX",FALSE
"chr16",31259990,31356255,96266,"*",0.163479297736418,"ITGAM","chr16-31354031-31358478",2.30898312855656,0.0104722587382806,"ITGAX",96264.5,FALSE,"ITGAX",FALSE
"chr16",31259990,31367457,107468,"*",0.121995423213658,"ITGAM","chr16-31366383-31368531",1.7058924796064,0.0440140501076065,"ITGAX",107467,FALSE,"ITGAX",FALSE
"chr16",31351642,31355134,3493,"*",0.290641129371292,"ITGAX","chr16-31349921-31353362",2.49771250888867,0.0062498759896676,"ITGAX",3492.5,TRUE,"ITGAX",TRUE
"chr16",31355134,31356255,1122,"*",0.273085579588048,"ITGAX","chr16-31354031-31358478",2.39532790588615,0.00830275369842933,"ITGAX",1120.5,TRUE,"ITGAX",TRUE
"chr16",47143253,47143997,745,"*",0.0690446071338427,"NETO2","chr16-47141587-47144918",1.67765777272837,0.0467069637300148,"NETO2",744.5,TRUE,"NETO2",TRUE
"chr16",53433977,53456816,22840,"*",0.150720108680747,"RBL2","chr16-53455223-53458409",1.93781744158221,0.0263227495373828,"RBL2",22839,TRUE,"RBL2",TRUE
"chr16",55444805,55508998,64194,"*",0.20805398238239,"LPCAT2","chr16-55444049-55445561",2.05723209851407,0.0198319526640207,"MMP2",64193,FALSE,"LPCAT2",TRUE
"chr16",55508998,55509428,431,"*",0.22303577393755,"LPCAT2","chr16-55508211-55510644",2.1101498629333,0.0174227247484443,"LPCAT2",429.5,TRUE,"LPCAT2",TRUE
"chr16",57534019,57542421,8403,"*",0.0833049119078948,"ADGRG5","chr16-57528414-57539624",2.22356558126105,0.013088843218337,"CCDC102A",8402,FALSE,"ADGRG5",TRUE
"chr16",57534019,57610652,76634,"*",0.0733301761395578,"ADGRG1","chr16-57528414-57539624",1.96895962918055,0.0244788635946706,"CCDC102A",76633,FALSE,"ADGRG5",FALSE
"chr16",57542421,57577606,35186,"*",0.138488959128893,"ADGRG5","chr16-57575952-57579260",4.04099488179302,2.66124600935905e-05,"ADGRG1",35185,FALSE,"ADGRG1",FALSE
"chr16",57542421,57589424,47004,"*",0.168199322155972,"ADGRG5","chr16-57588852-57589995",4.70373387556848,1.27723085481539e-06,"ADGRG1",47002.5,FALSE,"ADGRG1",FALSE
"chr16",57542421,57592075,49655,"*",0.126262120929872,"ADGRG5","chr16-57590578-57593571",3.4074425164833,0.000327873596383475,"ADGRG1",49653.5,FALSE,"ADGRG1",FALSE
"chr16",57542421,57601706,59286,"*",0.106097207779994,"ADGRG5","chr16-57599872-57603539",3.02907226607154,0.001226529984203,"ADGRG1",59284.5,FALSE,"ADGRG1",FALSE
"chr16",57542421,57610076,67656,"*",0.133999495192237,"ADGRG5","chr16-57609276-57610875",3.39007229767187,0.000349370966638113,"ADGRG1",67654.5,FALSE,"ADGRG1",FALSE
"chr16",57542421,57647440,105020,"*",0.125545470620027,"ADGRG5","chr16-57645091-57649788",3.90932327843209,4.62775176969323e-05,"ADGRG3",105018.5,FALSE,"ADGRG1",FALSE
"chr16",57542421,57656528,114108,"*",0.0859642250520213,"ADGRG5","chr16-57656341-57656714",2.50035109487609,0.00620351392946223,"ADGRG3",114106.5,FALSE,"ADGRG1",FALSE
"chr16",57542421,57801400,258980,"*",0.0943597928101378,"ADGRG5","chr16-57799415-57803385",2.7775688009377,0.00273836220280021,"KIFC3",258979,FALSE,"ADGRG1",FALSE
"chr16",57542421,57810572,268152,"*",0.0955295367455888,"ADGRG5","chr16-57809846-57811298",2.78626850965015,0.00266593428435394,"KIFC3",268151,FALSE,"ADGRG1",FALSE
"chr16",57542421,57815961,273541,"*",0.102361538002772,"ADGRG5","chr16-57815011-57816910",3.37719476697169,0.000366145887889954,"KIFC3",273539.5,FALSE,"ADGRG1",FALSE
"chr16",57542421,57893613,351193,"*",-0.0627097417069129,"ADGRG5","chr16-57892469-57894756",-1.76893628021445,0.0384522544164256,"KIFC3",351191.5,FALSE,"ADGRG1",FALSE
"chr16",57577606,57610652,33047,"*",0.189580610017961,"ADGRG1","chr16-57575952-57579260",4.71114887388727,1.231621032237e-06,"ADGRG1",33046,TRUE,"ADGRG1",TRUE
"chr16",57589424,57610652,21229,"*",0.273492631186223,"ADGRG1","chr16-57588852-57589995",6.35071574828969,1.07157700777881e-10,"ADGRG1",21228.5,TRUE,"ADGRG1",TRUE
"chr16",57592075,57610652,18578,"*",0.166286289027034,"ADGRG1","chr16-57590578-57593571",3.95622796162323,3.80712527861688e-05,"ADGRG1",18577.5,TRUE,"ADGRG1",TRUE
"chr16",57601706,57610652,8947,"*",0.121363891184524,"ADGRG1","chr16-57599872-57603539",2.6374216815075,0.004176945672068,"ADGRG1",8946.5,TRUE,"ADGRG1",TRUE
"chr16",57610076,57610652,577,"*",0.204343945282522,"ADGRG1","chr16-57609276-57610875",3.80011786540955,7.23136411860962e-05,"ADGRG1",576.5,TRUE,"ADGRG1",TRUE
"chr16",57610652,57614749,4098,"*",0.0669438915093314,"ADGRG1","chr16-57614541-57614956",1.77097746028859,0.0382822249824539,"ADGRG1",4096.5,TRUE,"ADGRG1",TRUE
"chr16",57610652,57647440,36789,"*",0.211752926286432,"ADGRG1","chr16-57645091-57649788",5.12086704959735,1.5206700957244e-07,"ADGRG3",36787.5,FALSE,"ADGRG1",TRUE
"chr16",57610652,57656528,45877,"*",0.0913357897278931,"ADGRG1","chr16-57656341-57656714",2.75134509563315,0.00296755412228339,"ADGRG3",45875.5,FALSE,"ADGRG1",TRUE
"chr16",57610652,57757980,147329,"*",0.10349932982269,"ADGRG1","chr16-57756424-57759535",2.39702076453912,0.00826449349809323,"KATNB1",147327.5,FALSE,"ADGRG1",TRUE
"chr16",57610652,57801400,190749,"*",0.17664074698238,"ADGRG1","chr16-57799415-57803385",4.45046537363339,4.28422044211765e-06,"KIFC3",190748,FALSE,"ADGRG1",TRUE
"chr16",57610652,57810572,199921,"*",0.120446818271378,"ADGRG1","chr16-57809846-57811298",3.35942136462683,0.000390529380871989,"KIFC3",199920,FALSE,"ADGRG1",TRUE
"chr16",57610652,57815961,205310,"*",0.0671502238219971,"ADGRG1","chr16-57815011-57816910",2.24306487580305,0.0124463156320423,"KIFC3",205308.5,FALSE,"ADGRG1",TRUE
"chr16",57610652,57890163,279512,"*",0.148078088486447,"ADGRG1","chr16-57889345-57890980",2.79174375960701,0.00262124268579663,"KIFC3",279510.5,FALSE,"ADGRG1",TRUE
"chr16",66206827,66696707,489881,"*",0.08560872316606,"CMTM4","chr16-66205380-66208274",2.12800378226969,0.0166683849941099,"CDH5",489880,FALSE,"CMTM4",TRUE
"chr16",66516860,66696707,179848,"*",0.10613105227284,"CMTM4","chr16-66515353-66518366",2.37137225186557,0.00886108595460247,"RP11-403P17.5",179847.5,FALSE,"CMTM4",TRUE
"chr16",66696707,66959757,263051,"*",0.0857078820674869,"CMTM4","chr16-66959228-66960286",2.10222293118263,0.0177668759899704,"CES3",263050,FALSE,"CMTM4",TRUE
"chr16",66696707,67170254,473548,"*",0.0563427878340723,"CMTM4","chr16-67168822-67171685",1.68620947361441,0.0458777299154253,"NOL3",473546.5,FALSE,"CMTM4",TRUE
"chr16",67842538,68264516,421979,"*",0.0608776286470377,"SLC7A6","chr16-67841176-67843900",1.69826481066401,0.0447288965645127,"THAP11",421978,FALSE,"RANBP10",FALSE
"chr16",68257898,68448688,190791,"*",0.0693209962294504,"SMPD3","chr16-68257166-68258629",2.83667843678518,0.00227927489890901,"SLC7A6",190790.5,FALSE,"SLC7A6",FALSE
"chr16",68264516,68275413,10898,"*",0.0745638553781064,"SLC7A6","chr16-68274162-68276663",1.76045419432812,0.03916541373232,"SLC7A6",10896.5,TRUE,"SLC7A6",TRUE
"chr16",68332663,68448688,116026,"*",0.0890561753236975,"SMPD3","chr16-68332291-68333035",3.59000334501687,0.000165336858988656,"PRMT7",116025,FALSE,"SLC7A6",FALSE
"chr16",68345734,68448688,102955,"*",0.158864525268722,"SMPD3","chr16-68345539-68345928",7.89632373827394,1.43624998759889e-15,"PRMT7",102954.5,FALSE,"SLC7A6",FALSE
"chr16",68347147,68448688,101542,"*",0.158088203465689,"SMPD3","chr16-68347064-68347230",5.99918642247155,9.9154293093176e-10,"PRMT7",101541,FALSE,"SLC7A6",FALSE
"chr16",68356557,68448688,92132,"*",0.0782140161783095,"SMPD3","chr16-68354988-68358126",3.38085600657957,0.000361301998151564,"PRMT7",92131,FALSE,"SLC7A6",FALSE
"chr16",68369293,68448688,79396,"*",0.154875316356009,"SMPD3","chr16-68366930-68371655",6.6106970165569,1.91257331457759e-11,"PRMT7",79395.5,FALSE,"SMPD3",TRUE
"chr16",68379594,68448688,69095,"*",0.173996725040141,"SMPD3","chr16-68378822-68380366",9.16187022981754,2.550277605878e-20,"PRMT7",69094,FALSE,"SMPD3",TRUE
"chr16",68382545,68448688,66144,"*",0.131297839682331,"SMPD3","chr16-68382227-68382863",4.8587356164662,5.90688807722502e-07,"SMPD3",66143,TRUE,"SMPD3",TRUE
"chr16",68448688,68524583,75896,"*",0.160023598983614,"SMPD3","chr16-68524473-68524692",6.35405817570641,1.04853732719662e-10,"ZFP90",75894.5,FALSE,"SMPD3",TRUE
"chr16",68448688,68711693,263006,"*",0.0860615136317852,"SMPD3","chr16-68711308-68712077",2.60997244722573,0.00452747577127781,"CDH1",263004.5,FALSE,"TANGO6",FALSE
"chr16",68448688,68741181,292494,"*",0.114017702988448,"SMPD3","chr16-68740988-68741373",3.12227650263403,0.000897291527454091,"CDH1",292492.5,FALSE,"TANGO6",FALSE
"chr16",68448688,68756561,307874,"*",0.141481346808779,"SMPD3","chr16-68756298-68756823",5.84522492768236,2.52942119314766e-09,"CDH1",307872.5,FALSE,"TANGO6",FALSE
"chr16",68448688,68782490,333803,"*",0.169566859944261,"SMPD3","chr16-68782123-68782856",7.90347143516698,1.35620668012967e-15,"CDH1",333801.5,FALSE,"TANGO6",FALSE
"chr16",70439237,70693106,253870,"*",0.06725610084855,"ST3GAL2","chr16-70692909-70693302",2.42212648431643,0.00771498945566549,"MTSS1L",253868.5,FALSE,"ST3GAL2",TRUE
"chr16",72931766,73059698,127933,"*",0.274829327042104,"ZFHX3","chr16-72930879-72932652",2.67399857699679,0.00374763847747224,"ZFHX3",127932.5,TRUE,"ZFHX3",TRUE
"chr16",73048173,73059698,11526,"*",0.171604281065257,"ZFHX3","chr16-73047393-73048953",2.0347747179762,0.0209367730314724,"ZFHX3",11525,TRUE,"ZFHX3",TRUE
"chr16",73057535,73059698,2164,"*",0.195683896540756,"ZFHX3","chr16-73055520-73059550",1.94935422150507,0.0256265687401792,"ZFHX3",2163,TRUE,"ZFHX3",TRUE
"chr16",73059698,73068888,9191,"*",0.248932686374653,"ZFHX3","chr16-73068243-73069533",2.12376450928218,0.0168449200493347,"ZFHX3",9190,TRUE,"ZFHX3",TRUE
"chr16",73059698,73154304,94607,"*",0.220336019438821,"ZFHX3","chr16-73153781-73154826",2.11105803109132,0.0173836621037192,"ZFHX3",94605.5,TRUE,"ZFHX3",TRUE
"chr16",79217850,79600714,382865,"*",0.104240450048578,"MAF","chr16-79217593-79218106",4.01729383807649,2.94351497901639e-05,"MAF",382864.5,TRUE,"MAF",TRUE
"chr16",79269670,79600714,331045,"*",0.066011454971831,"MAF","chr16-79269289-79270051",2.10990898652921,0.0174330980292238,"MAF",331044,TRUE,"MAF",TRUE
"chr16",79272326,79600714,328389,"*",0.12352957999869,"MAF","chr16-79271826-79272826",3.78075541067265,7.81766121189364e-05,"MAF",328388,TRUE,"MAF",TRUE
"chr16",79278926,79600714,321789,"*",0.0812134073485894,"MAF","chr16-79278324-79279528",2.25795902657493,0.0119741070185633,"MAF",321788,TRUE,"MAF",TRUE
"chr16",79283761,79600714,316954,"*",0.0922987285064809,"MAF","chr16-79283461-79284060",2.99672454223149,0.00136448589342669,"MAF",316953.5,TRUE,"MAF",TRUE
"chr16",79296640,79600714,304075,"*",0.0857551288366445,"MAF","chr16-79296361-79296919",2.75032417052181,0.00297681668377955,"MAF",304074,TRUE,"MAF",TRUE
"chr16",79362756,79600714,237959,"*",0.0771391267468688,"MAF","chr16-79362598-79362913",3.92576975546606,4.32264110165731e-05,"MAF",237958.5,TRUE,"MAF",TRUE
"chr16",79370883,79600714,229832,"*",0.0574366972290854,"MAF","chr16-79370596-79371169",2.02003596198588,0.0216898287181775,"MAF",229831.5,TRUE,"MAF",TRUE
"chr16",79416288,79600714,184427,"*",0.0617373771836376,"MAF","chr16-79415839-79416737",1.96798367812206,0.0245349578661946,"MAF",184426,TRUE,"MAF",TRUE
"chr16",79589916,79600714,10799,"*",0.0746430287571325,"MAF","chr16-79589708-79590124",3.03051540927306,0.00122068364539927,"MAF",10798,TRUE,"MAF",TRUE
"chr16",79593192,79600714,7523,"*",0.101379675244002,"MAF","chr16-79593020-79593364",4.06014770174996,2.45208413424902e-05,"MAF",7522,TRUE,"MAF",TRUE
"chr16",79596097,79600714,4618,"*",0.103063936658679,"MAF","chr16-79595448-79596746",3.13785178114523,0.000850954570665655,"MAF",4617,TRUE,"MAF",TRUE
"chr16",79600514,79600714,201,"*",0.145015576348025,"MAF","chr16-79598130-79602898",5.19611440181301,1.01748527683602e-07,"MAF",200,TRUE,"MAF",TRUE
"chr16",79600714,79618208,17495,"*",0.056738364945713,"MAF","chr16-79618141-79618274",1.72577409100441,0.0421940313499636,"MAF",17493.5,TRUE,"MAF",TRUE
"chr16",79600714,79628672,27959,"*",0.0597710420125733,"MAF","chr16-79628459-79628884",2.10471553544106,0.0176580386715914,"MAF",27957.5,TRUE,"MAF",TRUE
"chr16",79600714,79640491,39778,"*",0.150714730228989,"MAF","chr16-79639847-79641135",4.69274273086408,1.34783200535425e-06,"MAF",39777,TRUE,"MAF",TRUE
"chr16",81445170,81482291,37122,"*",0.19577763925481,"CMIP","chr16-81480563-81484018",1.76861003021621,0.0384794878717362,"CMIP",37120.5,TRUE,"CMIP",TRUE
"chr16",84176178,84618077,441900,"*",0.144874820138532,"COTL1","chr16-84175133-84177223",1.85728239311046,0.0316354940175736,"TAF1C",441899,FALSE,"COTL1",TRUE
"chr16",84200033,84618077,418045,"*",0.156630933776445,"COTL1","chr16-84199474-84200592",1.84195414517818,0.0327409287645308,"ADAD2",418044,FALSE,"COTL1",TRUE
"chr16",84569853,84618077,48225,"*",0.157405180501256,"COTL1","chr16-84569366-84570339",1.96493686944012,0.0247107723833579,"TLDC1",48224.5,FALSE,"COTL1",TRUE
"chr16",84618077,84806417,188341,"*",0.158267400912844,"COTL1","chr16-84805708-84807126",1.79591269208463,0.0362542017862014,"CRISPLD2",188340,FALSE,"CRISPLD2",FALSE
"chr16",84618077,84911575,293499,"*",0.157513986843965,"COTL1","chr16-84909693-84913456",1.83494153736628,0.0332571761266976,"CRISPLD2",293497.5,FALSE,"CRISPLD2",FALSE
"chr16",84618077,84983297,365221,"*",0.163626264719766,"COTL1","chr16-84982437-84984156",1.85278787207644,0.0319563846114137,"ZDHHC7",365219.5,FALSE,"CRISPLD2",FALSE
"chr16",84618077,85062586,444510,"*",0.213630497955184,"COTL1","chr16-85061187-85063985",2.60030436032285,0.00465705554218939,"KIAA0513",444509,FALSE,"CRISPLD2",FALSE
"chr16",84806417,84819984,13568,"*",0.18115000616143,"CRISPLD2","chr16-84805708-84807126",2.69463627211014,0.00352327528965684,"CRISPLD2",13567,TRUE,"CRISPLD2",TRUE
"chr16",84819984,84827310,7327,"*",0.125866038458961,"CRISPLD2","chr16-84826877-84827743",1.71802784898669,0.0428957678714451,"CRISPLD2",7326,TRUE,"CRISPLD2",TRUE
"chr16",84819984,84911575,91592,"*",0.165623875919076,"CRISPLD2","chr16-84909693-84913456",2.17647741997139,0.0147597901460158,"CRISPLD2",91590.5,TRUE,"CRISPLD2",TRUE
"chr16",84819984,85136449,316466,"*",0.109151581773886,"CRISPLD2","chr16-85134900-85137997",1.93565452592737,0.0264550137189884,"FAM92B",316464.5,FALSE,"CRISPLD2",TRUE
"chr16",85498799,85898803,400005,"*",0.181103769442045,"IRF8","chr16-85498477-85499121",2.00368159643783,0.0225520894537023,"GINS2",400004,FALSE,"C16orf74",FALSE
"chr16",85524864,85898803,373940,"*",0.156741124764172,"IRF8","chr16-85523569-85526158",1.98131737204419,0.0237778467075676,"GINS2",373939.5,FALSE,"C16orf74",FALSE
"chr16",85751129,85751526,398,"*",0.0625704271275028,"C16orf74","chr16-85749776-85753275",2.40664328018925,0.00804994359826355,"C16orf74",396.5,TRUE,"C16orf74",TRUE
"chr16",85751129,85756894,5766,"*",0.114434777130002,"C16orf74","chr16-85755834-85757953",5.51008109569026,1.79334207730435e-08,"C16orf74",5764.5,TRUE,"C16orf74",TRUE
"chr16",85751129,85759431,8303,"*",0.0912277806650298,"C16orf74","chr16-85758628-85760233",4.29399653906217,8.77426053029974e-06,"C16orf74",8301.5,TRUE,"C16orf74",TRUE
"chr16",85751129,85833201,82073,"*",0.0583988127400252,"C16orf74","chr16-85832531-85833870",2.1204227200419,0.0169852061741174,"EMC8",82071.5,FALSE,"IRF8",FALSE
"chr16",85751129,85902030,150902,"*",0.0771061667159618,"C16orf74","chr16-85897154-85906906",3.46571385384587,0.000264412887980488,"IRF8",150901,FALSE,"IRF8",FALSE
"chr16",85751129,85991062,239934,"*",0.0528096012137458,"C16orf74","chr16-85990755-85991369",2.20163625316024,0.0138455064741209,"IRF8",239933,FALSE,"IRF8",FALSE
"chr16",85751129,86213276,462148,"*",0.0551710050544483,"C16orf74","chr16-86213073-86213478",1.96814967374034,0.024525409408517,"FOXF1",462146.5,FALSE,"IRF8",FALSE
"chr16",85839262,85898803,59542,"*",0.183639141384059,"IRF8","chr16-85838304-85840220",2.00571800345338,0.0224431716382067,"EMC8",59541,FALSE,"IRF8",TRUE
"chr16",85898803,85902030,3228,"*",0.223481101629012,"IRF8","chr16-85897154-85906906",2.13311540559522,0.0164576301593576,"IRF8",3227,TRUE,"IRF8",TRUE
"chr16",85898803,85912417,13615,"*",0.353550299720698,"IRF8","chr16-85907455-85917378",3.42023655286755,0.000312833520253879,"IRF8",13613.5,TRUE,"IRF8",TRUE
